Danceability,Energy,Speechiness,Liveness,Tempo,Duration,Stream
0.34,0.845,0.0625,0.489,86.044,311477,503699
0.655,0.63,0.0353,0.589,141.981,195875,27107941
0.714,0.822,0.0599,0.916,99.989,277125,26205739
0.615,0.403,0.0282,0.321,136.377,214693,13175636
0.573,0.828,0.0461,0.156,89.955,201493,8905909
0.44,0.793,0.0752,0.273,159.977,323536,258592
0.219,0.323,0.0333,0.106,170.437,248000,151215095
0.711,0.684,0.0286,0.304,124.851,275067,68993556
0.636,0.812,0.0276,0.0363,93.568,222600,62939952
0.571,0.355,0.0608,0.136,93.987,201593,26631324
0.4,0.513,0.0313,0.128,139.674,230720,25967529
0.6,0.729,0.0272,0.135,93.503,187120,17696659
0.408,0.531,0.0256,0.223,98.025,251520,23322699
0.483,0.421,0.0266,0.12,97.412,279507,21910732
0.399,0.245,0.0314,0.0653,108.145,271000,16723935
0.865,0.505,0.102,0.102,123.102,301200,123209390
0.703,0.7,0.0693,0.0718,97.675,265107,113771683
0.752,0.364,0.277,0.278,89.842,241760,80339071
0.753,0.934,0.0736,0.128,113.525,329933,79895244
0.359,0.287,0.0303,0.186,130.135,227133,38536922
0.571,0.232,0.0699,0.119,128.785,428200,42229979
0.805,0.942,0.0905,0.415,106.525,278293,69106645
0.714,0.67,0.0445,0.0772,82.008,204267,22822086
0.774,0.496,0.0498,0.542,125.137,317560,36182275
0.759,0.639,0.0425,0.0518,116.207,235493,23000301
0.559,0.733,0.171,0.284,145.115,316053,133349401
0.828,0.792,0.179,0.281,134.199,233360,133471119
0.561,0.764,0.138,0.157,145.158,212147,63161849
0.9,0.656,0.222,0.189,106.948,252000,35252851
0.846,0.774,0.0509,0.207,120.012,202000,16197474
0.926,0.888,0.294,0.348,98.523,226013,41178795
0.83,0.641,0.13,0.392,119.968,256235,15728006
0.617,0.884,0.0672,0.111,129.435,223467,17546347
0.585,0.757,0.3,0.276,83.33,156363,138395
0.668,0.724,0.0536,0.218,148.522,221373,9213284
0.66,0.72,0.0753,0.226,99.937,192960,92379552
0.825,0.878,0.186,0.0963,126.994,197520,80733667
0.785,0.834,0.0658,0.0777,133.945,189627,32160721
0.821,0.761,0.265,0.0799,115.992,216480,48323336
0.587,0.401,0.0297,0.172,98.053,179652,1700328
0.718,0.797,0.455,0.194,94.709,344720,31710562
0.52,0.643,0.107,0.109,130.821,170120,3851048
0.786,0.755,0.0961,0.138,146.058,230107,45175591
0.655,0.853,0.164,0.246,120.028,195520,25364019
0.894,0.751,0.181,0.291,96.026,201120,8314273
0.586,0.773,0.0303,0.314,94.83,295067,56301707
0.644,0.439,0.0409,0.114,94.897,274533,13677658
0.387,0.502,0.0564,0.101,119.871,190680,32684801
0.665,0.415,0.0321,0.123,99.933,200160,20403259
0.665,0.522,0.0301,0.0756,74.999,221155,27891754
0.522,0.377,0.0482,0.0843,115.174,209816,39898961
0.7,0.794,0.0533,0.426,94.985,232533,23202328
0.616,0.734,0.041,0.148,119.809,216880,4412097
0.737,0.386,0.0324,0.111,119.998,252733,12064288
0.552,0.706,0.0444,0.046,79.991,260067,20936140
0.698,0.872,0.0456,0.0848,179.556,302360,168700251
0.673,0.718,0.0379,0.316,176.89,230187,75668022
0.741,0.465,0.0413,0.0605,85.744,272200,26880361
0.735,0.61,0.0439,0.0541,91.951,298640,107436637
0.528,0.714,0.246,0.158,79.344,211587,46688996
0.683,0.691,0.0418,0.049,93.012,224440,52385764
0.758,0.666,0.0445,0.0912,92.811,296027,48749074
0.662,0.889,0.0319,0.0843,163.98,252093,14394272
0.751,0.518,0.0466,0.0465,93.122,274733,9868948
0.774,0.771,0.0417,0.739,94.945,275760,17666456
0.907,0.625,0.198,0.151,99.918,163133,72987947
0.902,0.41,0.219,0.119,84.07,341427,58456976
0.92,0.549,0.257,0.196,90.004,241587,17541227
0.88,0.558,0.217,0.119,89.024,361267,31270170
0.947,0.354,0.27,0.212,100.087,302133,27122600
0.854,0.524,0.112,0.0713,97.913,441827,16668807
0.937,0.695,0.134,0.295,99.997,278707,32173968
0.886,0.428,0.0473,0.34,107.02,320134,1302009
0.567,0.692,0.215,0.0868,178.415,256180,14181265
0.822,0.672,0.0277,0.073,99.962,255280,61740123
0.874,0.613,0.0574,0.0855,112.061,190467,33003649
0.743,0.858,0.0369,0.311,104.815,234707,52445487
0.825,0.756,0.0456,0.0772,106.999,255280,29360445
0.636,0.778,0.0322,0.0847,96.409,155363,24736043
0.805,0.787,0.0326,0.0473,103.512,278133,32951221
0.776,0.791,0.0415,0.143,107.954,252187,37459870
0.792,0.625,0.043,0.0922,104.977,254200,11786130
0.602,0.648,0.0343,0.0789,197.806,275147,11185648
0.833,0.626,0.0697,0.0893,96.625,235880,12610162
0.5,0.0123,0.0712,0.0748,130.128,186840,39012609
0.406,0.00921,0.087,0.0953,80.507,215800,17975751
0.374,0.00526,0.0533,0.0735,69.813,93387,12789222
0.235,0.00858,0.0356,0.0947,77.518,81893,3805433
0.282,0.00199,0.0515,0.0625,127.892,113240,9719644
0.173,0.0446,0.0408,0.0764,69.777,111093,3002621
0.404,0.0151,0.0652,0.0946,134.935,150600,8683089
0.456,0.00922,0.078,0.116,65.494,98573,4896674
0.279,0.00647,0.0577,0.103,67.454,100267,2110799
0.286,0.00451,0.0386,0.125,135.483,122987,2660875
0.0828,0.012,0.0451,0.0875,169.895,97667,47217109
0.0993,0.0902,0.0428,0.0745,71.062,463707,39375575
0.187,0.0602,0.0464,0.122,68.751,247333,53587823
0.168,0.0393,0.0395,0.131,112.426,172520,39859451
0.338,0.103,0.0315,0.124,98.531,310733,37846515
0.186,0.0359,0.0369,0.0792,127.743,217400,11204687
0.156,0.0223,0.0367,0.0998,72.844,340400,41883037
0.161,0.085,0.0415,0.0941,109.161,385720,29936883
0.32,0.0533,0.0444,0.0975,120.286,129600,5683925
0.194,0.19,0.0434,0.0737,103.604,289960,10883580
0.481,0.636,0.0329,0.098,110.733,283707,70573974
0.513,0.901,0.0479,0.934,98.926,279293,56631851
0.555,0.465,0.025,0.253,90.015,172840,26848661
0.561,0.927,0.248,0.662,159.903,162524,30771216
0.322,0.565,0.0759,0.183,74.874,345150,24425226
0.252,0.391,0.0351,0.286,203.722,251040,11634293
0.582,0.901,0.0554,0.866,150.04,200227,6979709
0.283,0.977,0.0918,0.928,132.053,409611,9673790
0.694,0.557,0.0426,0.0633,77.021,242107,13630264
0.795,0.958,0.116,0.251,110.977,181622,24467112
0.807,0.812,0.0507,0.433,107.022,182836,24207724
0.78,0.585,0.2,0.274,106.333,273624,1299227
0.797,0.67,0.177,0.148,102.336,1427979,2483380
0.914,0.5,0.138,0.0268,101.737,124922,621988
0.857,0.673,0.0949,0.221,106.834,1484260,1243406
0.653,0.575,0.218,0.115,104.328,292000,412790
0.759,0.893,0.0824,0.854,106.627,281373,251339
0.828,0.716,0.0472,0.118,105.088,91827,105355
0.448,0.316,0.0557,0.109,151.258,158400,46083103
0.376,0.374,0.0408,0.214,182.719,129400,40581183
0.578,0.229,0.0308,0.186,108.693,144653,44529960
0.467,0.378,0.0298,0.199,94.959,111035,7721016
0.473,0.257,0.0524,0.0727,133.577,159333,25015981
0.415,0.297,0.0564,0.139,183.757,193493,34086567
0.472,0.172,0.0449,0.103,106.875,185307,20296728
0.169,0.0161,0.0442,0.0805,128.143,174267,104530255
0.213,0.0656,0.0467,0.0699,65.023,150147,17079428
0.211,0.00756,0.0455,0.0734,118.247,184707,36586830
0.216,0.149,0.0402,0.0921,123.201,174333,19194495
0.213,0.0329,0.0451,0.0978,84.819,208040,22475498
0.116,0.059,0.0446,0.152,94.137,214987,25065885
0.371,0.131,0.0422,0.0847,106.872,442693,21693740
0.167,0.02,0.0413,0.0714,129.916,165307,12416118
0.442,0.181,0.0443,0.0598,115.884,432133,27417968
0.19,0.0144,0.0443,0.0646,59.176,190133,7637954
0.663,0.6,0.032,0.184,129.991,151667,931115362
0.513,0.448,0.0325,0.0678,97.63,173867,55208812
0.606,0.52,0.036,0.354,93.449,138533,22692705
0.551,0.667,0.041,0.145,78.943,139093,3434091
0.429,0.265,0.0359,0.0884,203.018,187267,19428140
0.788,0.52,0.0869,0.0743,122.849,146227,4980598
0.595,0.245,0.033,0.0687,78.955,166373,6057638
0.414,0.581,0.0404,0.486,201.178,174573,5135296
0.706,0.815,0.0917,0.0776,124.061,216240,1041439
0.561,0.73,0.0321,0.18,115.045,178613,3720503
0.735,0.743,0.153,0.131,120.031,210044,28983189
0.406,0.852,0.193,0.389,132.06,161857,27334275
0.746,0.731,0.269,0.301,143.058,284665,31784221
0.687,0.709,0.043,0.121,80.991,204513,14725118
0.675,0.765,0.294,0.34,139.931,146239,7312025
0.744,0.725,0.296,0.101,141.974,164810,3845232
0.808,0.829,0.157,0.111,140.988,152497,11817763
0.678,0.692,0.0772,0.121,115.061,179478,1987133
0.688,0.825,0.274,0.0699,81,193144,16747466
0.692,0.871,0.102,0.2,137.886,182168,8157513
0.66,0.666,0.0269,0.0518,149.445,225360,159758104
0.678,0.512,0.0275,0.369,145.968,237093,133650300
0.574,0.684,0.0256,0.325,159.959,184920,52347737
0.69,0.618,0.0334,0.0851,150.993,230267,44780733
0.655,0.551,0.0253,0.25,77.566,180480,43904097
0.688,0.563,0.0292,0.125,76.204,190773,27010149
0.678,0.649,0.028,0.367,147.109,205733,25041250
0.632,0.583,0.0263,0.296,149.861,209253,21291885
0.657,0.604,0.0326,0.219,157.979,191253,9888894
0.717,0.577,0.0347,0.0904,147.942,243267,9164253
0.7,0.799,0.0392,0.124,119.295,260285,8384446
0.628,0.766,0.0378,0.0662,119.892,256755,13276768
0.778,0.567,0.0372,0.0911,95.036,126293,3182413
0.807,0.555,0.0497,0.102,92.706,235480,53448906
0.702,0.783,0.028,0.128,119.313,242089,799466
0.72,0.853,0.0419,0.086,111.992,169395,1109163
0.615,0.887,0.052,0.0849,155.466,218260,585996
0.808,0.668,0.0446,0.047,149.879,150027,10607889
0.657,0.687,0.0387,0.0596,105.754,193613,4469193
0.713,0.641,0.0322,0.225,100.023,166285,203214
0.756,0.565,0.0287,0.243,101.944,226280,132638693
0.792,0.592,0.0317,0.097,102.035,239693,56433559
0.759,0.588,0.0295,0.0633,102.035,208640,88963552
0.595,0.945,0.0284,0.205,103.759,206640,33455106
0.697,0.647,0.0271,0.0792,102.063,226387,47331338
0.784,0.746,0.0251,0.291,102.068,196373,26280645
0.7,0.532,0.0264,0.122,109.984,223893,21550705
0.688,0.698,0.0244,0.107,108.057,192653,14296641
0.779,0.601,0.0263,0.092,102.041,233467,8721153
0.635,0.661,0.0288,0.223,82.09,231587,18098017
0.692,0.786,0.282,0.108,85.033,225988,108931
0.57,0.743,0.156,0.372,85.026,210283,322869
0.778,0.482,0.19,0.202,96.01,220533,1678827
0.539,0.987,0.351,0.369,166.068,200360,1161952
0.581,0.746,0.559,0.202,87.047,195333,351514
0.479,0.686,0.338,0.158,182.515,272893,791447
0.697,0.725,0.212,0.158,94.854,271693,597344
0.85,0.547,0.374,0.164,98.003,195667,691795
0.457,0.899,0.336,0.0902,83.782,230947,1450016
0.581,0.708,0.26,0.433,77.663,253467,425559
0.609,0.759,0.0336,0.207,141.126,356942,46214786
0.474,0.548,0.331,0.0791,193.671,341387,22906572
0.941,0.771,0.0919,0.131,104.501,293867,14696286
0.398,0.363,0.0423,0.0932,200.163,286200,16863840
0.645,0.674,0.0348,0.0963,140.003,260000,8039886
0.595,0.607,0.0676,0.313,157.417,271000,8346077
0.675,0.582,0.0277,0.0854,120.991,282973,20822240
0.676,0.702,0.0455,0.114,113.006,256360,7230567
0.768,0.702,0.0661,0.299,90.015,329912,8021606
0.56,0.604,0.0866,0.176,84.784,281574,72612328
0.589,0.424,0.0359,0.169,119.823,396467,40547657
0.548,0.737,0.0386,0.091,119.961,364330,46090870
0.525,0.46,0.0246,0.139,98.007,331677,22405489
0.52,0.766,0.085,0.129,144.13,458693,17315457
0.642,0.493,0.0325,0.111,120.019,296760,23874991
0.649,0.57,0.029,0.496,110.061,263827,7854879
0.459,0.837,0.0592,0.173,88.942,632960,9656981
0.508,0.535,0.0325,0.115,117.057,151847,2394326
0.664,0.384,0.0751,0.146,149.945,331468,11573558
0.705,0.757,0.0656,0.0524,104.973,187053,125262764
0.574,0.58,0.0349,0.714,107.044,167000,8663791
0.457,0.369,0.0353,0.231,80.214,230200,16613548
0.508,0.6,0.0385,0.121,91.722,217160,20643736
0.464,0.305,0.0316,0.208,108.229,255227,146297105
0.474,0.0676,0.0363,0.14,115.713,295240,52554652
0.372,0.187,0.0323,0.161,70.334,319733,67415920
0.434,0.458,0.0479,0.173,146.768,287582,24154860
0.42,0.077,0.0441,0.0892,53.534,336547,7365439
0.355,0.152,0.0401,0.126,65.215,320773,8085757
0.277,0.242,0.0342,0.113,175.384,824133,32102768
0.462,0.0536,0.0321,0.121,63.118,332120,6811850
0.37,0.586,0.0581,0.348,121.573,462867,16310369
0.292,0.012,0.0393,0.0813,170.106,265049,52625617
0.498,0.889,0.0546,0.733,134.88,283360,323795115
0.383,0.97,0.0435,0.0942,101.603,313926,131908838
0.59,0.851,0.0297,0.154,146.213,218307,59988168
0.758,0.669,0.0388,0.0657,132.51,171901,18365942
0.624,0.585,0.03,0.0467,144.251,253493,45949431
0.521,0.884,0.0387,0.0837,124.051,253893,1641537
0.548,0.926,0.0855,0.108,154.957,233752,587447
0.391,0.985,0.158,0.115,75.013,180586,1407971
0.474,0.67,0.0299,0.124,81.921,227167,328897
0.543,0.925,0.0394,0.166,110.07,248096,302284
0.631,0.713,0.0311,0.414,130.949,212907,211524674
0.729,0.78,0.0631,0.0759,111.833,274000,131145013
0.564,0.327,0.0494,0.149,74.948,289107,95417530
0.537,0.812,0.0472,0.153,99.323,210387,65582552
0.771,0.659,0.0688,0.179,110.698,242573,64936637
0.678,0.571,0.0353,0.183,130.285,276467,32723170
0.615,0.804,0.0752,0.085,85.164,290667,48078049
0.606,0.486,0.041,0.0757,87.567,431507,35486262
0.666,0.583,0.0284,0.0772,114.851,209907,21408022
0.625,0.869,0.0293,0.093,114.223,219440,15353379
0.59,0.829,0.0419,0.19,144.099,193107,266657553
0.618,0.811,0.0322,0.0779,100.01,191733,5072229
0.64,0.789,0.0359,0.53,97.539,241640,249725871
0.755,0.553,0.107,0.0646,119.7,266600,165027787
0.671,0.736,0.0344,0.111,141.967,246707,7331723
0.622,0.75,0.0445,0.127,141.324,197973,44855468
0.705,0.636,0.0274,0.221,112.025,204440,1484138
0.45,0.48,0.164,0.11,99.939,236240,3709764
0.724,0.7,0.043,0.0851,126.045,172040,7521595
0.641,0.628,0.0351,0.125,150.948,167840,52986518
0.531,0.638,0.0809,0.0822,164.079,236898,237845230
0.531,0.887,0.0329,0.0657,104.055,231665,114963122
0.465,0.813,0.0841,0.0464,148.029,197373,80678624
0.457,0.669,0.0288,0.142,93.987,222436,69604009
0.593,0.85,0.0411,0.067,125.027,235689,74860409
0.642,0.86,0.0561,0.306,120.059,246131,33981204
0.561,0.774,0.0737,0.0469,164.008,179227,54554068
0.531,0.836,0.101,0.0447,169.171,208693,45695736
0.61,0.663,0.0322,0.269,120.027,242772,29057905
0.601,0.911,0.0406,0.094,115.047,231960,25167414
0.654,0.611,0.119,0.405,85.387,235000,334281514
0.75,0.856,0.0457,0.117,130.034,181029,32261667
0.624,0.959,0.0769,0.101,95.794,202360,38454946
0.611,0.577,0.0297,0.467,119.877,227360,27200967
0.601,0.946,0.0656,0.388,141.929,208133,39900861
0.582,0.938,0.0392,0.0841,113.999,314487,68945635
0.603,0.909,0.0385,0.329,168.116,176920,19648259
0.873,0.609,0.0431,0.0999,129.867,199427,12058671
0.635,0.909,0.0553,0.239,110.005,190448,47690183
0.55,0.377,0.0254,0.126,113.608,319787,43906306
0.536,0.446,0.029,0.106,133.785,154627,58107218
0.687,0.453,0.0335,0.0897,129.987,230213,62780704
0.697,0.676,0.0402,0.0824,148.072,182240,88377813
0.553,0.652,0.0403,0.115,86.988,194493,74128784
0.661,0.518,0.0319,0.0953,127.266,170760,74044787
0.705,0.581,0.0455,0.117,163.24,184640,59851818
0.508,0.483,0.0586,0.087,164.596,144733,6271880
0.495,0.63,0.0502,0.223,169.112,170942,11451094
0.535,0.233,0.0382,0.186,122.926,128000,17110921
0.757,0.637,0.0432,0.191,121.009,242773,17680498
0.792,0.861,0.0476,0.107,127.999,335384,538571
0.601,0.558,0.0441,0.0732,92.948,229520,17100584
0.64,0.844,0.0374,0.0827,119.042,352247,74091758
0.542,0.749,0.0277,0.315,94.031,237827,54464487
0.658,0.576,0.036,0.107,114.029,285093,11727224
0.655,0.499,0.0433,0.111,140.022,210280,10251667
0.298,0.228,0.0367,0.11,127.917,108800,4975756
0.529,0.739,0.0718,0.171,124.75,237547,60494294
0.6,0.314,0.0351,0.0681,126.948,226147,15734690
0.462,0.15,0.0522,0.105,98.66,207600,33847308
0.639,0.269,0.0698,0.141,124.866,207827,47465412
0.355,0.0304,0.0361,0.116,90.495,211533,70721147
0.504,0.0644,0.0408,0.174,106.994,181440,76055672
0.591,0.0252,0.0465,0.0995,69.382,194573,13510127
0.559,0.0973,0.0463,0.155,68.3,174867,8931598
0.313,0.0437,0.0315,0.209,100.827,192867,47190982
0.483,0.145,0.039,0.214,72.863,185280,28846850
0.587,0.098,0.0607,0.114,71.523,224333,24288555
0.731,0.867,0.032,0.0861,104.019,200373,869488973
0.745,0.972,0.0316,0.148,123.067,207787,125554975
0.666,0.895,0.0293,0.439,123.716,150773,19048341
0.729,0.881,0.0283,0.0872,118.58,182267,11646418
0.447,0.9,0.0702,0.157,100.308,287933,18177797
0.757,0.659,0.0414,0.277,104.008,270285,2029410
0.748,0.903,0.0385,0.106,115.018,217043,14472224
0.424,0.843,0.0765,0.0971,203.572,151827,6102890
0.611,0.811,0.0363,0.103,167.513,248293,4001346
0.756,0.401,0.0526,0.0541,101.954,199396,415197366
0.772,0.397,0.0391,0.0753,97.964,172320,144420192
0.467,0.42,0.0398,0.0707,146.512,383503,92182484
0.786,0.418,0.0432,0.134,119.101,225373,70177689
0.823,0.457,0.234,0.0763,99.163,307063,80053539
0.712,0.393,0.0287,0.0908,97.918,191636,27483881
0.665,0.468,0.027,0.0987,109.432,189307,11138023
0.887,0.519,0.107,0.157,104.996,195137,28297107
0.848,0.499,0.0696,0.209,81.098,227480,16921524
0.523,0.224,0.125,0.124,147.066,251569,17535643
0.624,0.306,0.0318,0.0632,139.912,232667,237667481
0.297,0.182,0.0298,0.134,83.391,159640,162383972
0.307,0.43,0.0629,0.0988,145.224,312173,146914828
0.535,0.824,0.0391,0.299,90.12,250840,53354351
0.328,0.681,0.0426,0.73,134.032,350867,48806476
0.751,0.674,0.0425,0.32,117.969,304293,64985898
0.65,0.535,0.0282,0.187,173.8,255293,56141885
0.563,0.564,0.0273,0.136,88.757,156373,9822411
0.579,0.654,0.0553,0.0673,129.537,216467,524257277
0.624,0.531,0.0408,0.0914,128.08,212240,91276791
0.62,0.64,0.0466,0.255,124.051,227760,16984565
0.491,0.834,0.0571,0.196,124.122,286467,10671745
0.687,0.583,0.0725,0.0758,122.947,214800,8050932
0.623,0.675,0.0309,0.156,118.9,267280,4520938
0.288,0.409,0.0299,0.147,132.984,196600,1278668
0.618,0.79,0.0308,0.253,121.114,210160,3858649
0.605,0.823,0.04,0.288,122.116,216200,3160353
0.331,0.394,0.0295,0.127,96.433,269227,4538843
0.658,0.815,0.105,0.341,99.276,191560,229054953
0.699,0.871,0.0621,0.0867,109.975,141237,20740957
0.774,0.665,0.0326,0.148,106.842,204933,46029292
0.704,0.814,0.0475,0.35,138.779,227800,31446307
0.758,0.913,0.0421,0.289,152.629,205387,13418498
0.616,0.764,0.0424,0.0653,113.917,229067,14602772
0.783,0.832,0.118,0.341,125.26,227509,8879427
0.869,0.818,0.035,0.102,137.75,191427,1418374
0.597,0.688,0.0368,0.261,115.264,253827,1955977
0.667,0.835,0.13,0.292,103.995,273333,1341109
0.739,0.459,0.0294,0.0474,107.115,222320,597510470
0.805,0.479,0.0436,0.104,128.411,201293,214168241
0.646,0.809,0.0282,0.0806,139.2,229467,65611091
0.7,0.618,0.0261,0.072,106.061,286973,31664188
0.743,0.622,0.0275,0.0883,129.61,214853,6757616
0.583,0.635,0.0627,0.0983,150.144,215400,12305120
0.382,0.492,0.046,0.283,173.975,209000,6766138
0.42,0.829,0.0989,0.102,146.915,285333,3465339
0.687,0.818,0.0778,0.248,125.952,165753,119404905
0.679,0.935,0.0599,0.253,126.005,245714,2446035
0.675,0.758,0.0553,0.0823,125.943,166463,1483206
0.701,0.84,0.0706,0.393,122.025,215394,911699
0.786,0.401,0.112,0.134,116.9,188528,1240137
0.698,0.961,0.0578,0.745,129.995,160846,594818
0.669,0.889,0.0442,0.137,127.952,191930,185155
0.849,0.743,0.0503,0.312,126.956,356440,794649
0.797,0.7,0.0411,0.0454,120.032,468467,1121957
0.586,0.89,0.0369,0.114,119.062,204320,107036296
0.492,0.866,0.0342,0.178,131.309,277328,47375259
0.537,0.877,0.0358,0.22,153.996,230600,54779839
0.493,0.701,0.0343,0.0691,135.699,220333,52610083
0.43,0.916,0.058,0.173,75.467,184800,20613794
0.467,0.695,0.026,0.19,96.288,248933,32001019
0.616,0.376,0.0239,0.0831,105.026,253973,21061649
0.494,0.735,0.0312,0.2,114.447,240440,13731774
0.615,0.816,0.0289,0.0457,126.028,241280,9488293
0.635,0.681,0.029,0.131,140.779,300130,11808581
0.276,0.572,0.0377,0.2,77.986,237467,169769959
0.813,0.701,0.0701,0.294,104.019,278867,164271709
0.6,0.633,0.0667,0.0478,120.627,291947,62121476
0.736,0.262,0.0299,0.122,100.173,249120,17769303
0.799,0.843,0.053,0.199,110.726,253347,68231856
0.538,0.615,0.0355,0.308,100.681,259000,12547923
0.833,0.918,0.0327,0.147,128.023,250373,17741947
0.632,0.33,0.0328,0.106,109.826,150507,10135866
0.661,0.331,0.0457,0.0864,129.818,153400,6129868
0.564,0.505,0.0659,0.167,113.472,342173,7015237
0.655,0.894,0.0994,0.0414,152.354,206720,65087568
0.616,0.701,0.0629,0.39,78.983,135973,38156056
0.667,0.757,0.0405,0.0509,122.292,255267,42154673
0.786,0.621,0.0282,0.123,111.459,164360,23512022
0.648,0.535,0.314,0.073,176.114,186467,39272702
0.72,0.784,0.103,0.0482,162.362,263200,26771132
0.794,0.908,0.0402,0.0236,123.597,181600,45951218
0.568,0.858,0.0506,0.176,120.624,269053,23600296
0.694,0.466,0.0441,0.562,111.231,186467,9213724
0.803,0.672,0.035,0.051,111.179,214760,11667477
0.659,0.812,0.0487,0.0951,83.014,235133,259354180
0.672,0.881,0.0447,0.406,122.012,177213,8704969
0.682,0.744,0.0365,0.06,132.493,257200,34889112
0.405,0.589,0.0586,0.661,83.373,287227,47878385
0.62,0.884,0.0441,0.201,125.39,207307,35874741
0.674,0.471,0.0719,0.22,127.963,183345,17813284
0.636,0.558,0.0245,0.062,100.113,243987,33166215
0.73,0.934,0.078,0.142,122.018,153310,82173762
0.757,0.813,0.0438,0.0741,121.034,177501,74837540
0.509,0.887,0.0392,0.355,145.088,222347,111132910
0.72,0.325,0.0319,0.308,101.3,178267,91320637
0.641,0.797,0.0431,0.0279,94.884,311893,72682130
0.672,0.837,0.0281,0.893,124.854,281520,29605780
0.281,0.819,0.0348,0.116,93.49,326213,49779714
0.729,0.524,0.0366,0.322,112.044,209240,23423919
